GeneId	mRNA_log2FC	RPF_log2FC	log2FC_TE_v1	pvalue_v1	control_log2TE	treat_log2TE	log2FC_TE_v2	pvalue_v2	log2FC_TE_final	pvalue_final	pvalue.adjust	colorscale	category
ENSMUSG00000049728	0.832407016865445	-1.89220196507784	-2.73203046639416	0.832201052888654	-4.65015779220861	-7.37476976986282	-2.76806651442504	0.592483896775487	-2.73203046639416	0.832201052888654	0.999542254619838	0.00105224287216045	translation_only
ENSMUSG00000027276	0.510487285083341	-1.13805944699859	-1.4855826761403	0.385408160045258	1.11919203029479	-0.529325912066884	-1.63225112791752	0.238117505453549	-1.4855826761403	0.385408160045258	0.865404845226415	0.00547300099327809	translation_only
ENSMUSG00000064105	0.510487285083341	-1.24015660191622	-1.48538667444845	0.383858064934915	0.867655724221203	-0.882958994680582	-1.78304472438353	0.260785168205143	-1.48538667444845	0.383858064934915	0.865404845226415	0.00549614547167104	translation_only
ENSMUSG00000032009	-0.489473932898824	-1.79958439069074	-0.988298408866711	0.362763906383111	0.505105443827074	-0.804945817466613	-1.31820918314773	0.304284968758739	-0.988298408866711	0.362763906383111	0.838988674659825	0.00582074072341608	translation_only
ENSMUSG00000014956	-0.489473932898824	-1.80850661464231	-0.988307340021805	0.359797380088412	5.37717316261434	4.05819890025383	-1.32404094866398	6.89095721343075e-06	-0.988307340021805	0.359797380088412	0.835708372511723	0.00586789717104357	translation_only
ENSMUSG00000010290	0.0250552958065091	-1.17823213350484	-1.12716003432745	0.350048515426946	-0.499131384584915	-1.70241219252516	-1.23013512097506	0.191529560303654	-1.12716003432745	0.350048515426946	0.817999138395781	0.00602565190533724	translation_only
ENSMUSG00000031562	0.510487285083341	-1.11195081044404	-1.48553040659763	0.344398479966386	2.96181831000364	1.33941078712599	-1.63780466355909	0.0282243820697204	-1.48553040659763	0.344398479966386	0.81110950910059	0.00611910351399216	translation_only
ENSMUSG00000057342	0.123455603751529	-1.15862820498738	-1.25913664520251	0.344120670404081	-2.77082770717181	-4.05291067301752	-1.29105062697805	0.317634082000423	-1.25913664520251	0.344120670404081	0.81110950910059	0.00612373794389806	translation_only
ENSMUSG00000005893	-0.0744787491359246	-1.44307242661081	-1.28079814123852	0.342898642934607	-0.555038485624636	-1.92362366903102	-1.37506403435314	0.18882868887455	-1.28079814123852	0.342898642934607	0.809632830193997	0.00614416837866675	translation_only
ENSMUSG00000070426	0.510487285083341	-1.11271767722801	-1.48553194186647	0.338583876219584	4.1849652681206	2.56179156770685	-1.63051009604031	0.00103308201869644	-1.48553194186647	0.338583876219584	0.804434755208324	0.00621689167088373	translation_only
ENSMUSG00000034220	0.510487285083341	-1.1501752783742	-1.48560693205897	0.337061394470128	5.16994581451027	3.50931515105465	-1.66333983134005	9.89639864705236e-06	-1.48560693205897	0.337061394470128	0.802229897420525	0.00624277375340392	translation_only
ENSMUSG00000062234	0.510487285083341	-1.15350739674174	-1.48561360296659	0.332982656831936	4.41194282056644	2.74797985885766	-1.66120883831995	0.000349537976104127	-1.48561360296659	0.332982656831936	0.797016886062591	0.00631269238297257	translation_only
ENSMUSG00000070056	0.510487285083341	-1.602726701937	-2.22796760957061	0.317342186173207	1.23022217151463	-0.882959150338801	-2.18143733302308	0.141164110955143	-2.22796760957061	0.317342186173207	0.775119059259264	0.00658898441244406	translation_only
ENSMUSG00000028647	0.510487285083341	-1.43280408965152	-2.22805793205623	0.314344650586889	2.01964770283886	0.0763887867628603	-1.93566602266571	0.0685805531491392	-2.22805793205623	0.314344650586889	0.770441637614216	0.0066434887303198	translation_only
ENSMUSG00000032513	-0.0744857079343058	-1.1621567071295	-1.04137013211441	0.28176408742418	-3.80477809773803	-4.89245022803649	-1.11633279178865	0.303068691292738	-1.11633279178865	0.303068691292738	0.750442566788166	0.00685328169023071	translation_only
ENSMUSG00000066640	0.510487285083341	-1.53900358956795	-2.22837684947342	0.296695890004645	2.16648769375027	0.117030363887608	-2.05628186170553	0.0467474795467007	-2.22837684947342	0.296695890004645	0.742840637404951	0.00697532979362399	translation_only
ENSMUSG00000022723	0.1885553710561	-1.5482796030195	-1.71702220692177	0.292872477511531	-0.923758823928482	-2.66058540152042	-1.78020086530511	0.189269363844424	-1.71702220692177	0.292872477511531	0.736684824607289	0.00704981811676473	translation_only
ENSMUSG00000033364	0.510487285083341	-1.48279397098924	-2.22820805182002	0.287701736770938	3.22574379870912	1.23249666422491	-1.99225878240666	0.00493213437471646	-2.22820805182002	0.287701736770938	0.728704304261835	0.00715211717403422	translation_only
ENSMUSG00000058835	-0.0744787491359246	-1.3539881177893	-1.27999557989779	0.276016118140835	2.01448932151655	0.73498994694555	-1.28307401272068	0.00400768864201999	-1.27999557989779	0.276016118140835	0.71152579069925	0.00739024890314065	translation_only
ENSMUSG00000035585	-0.974944326193412	-2.38033648092685	-1.39988616063638	0.268101099147635	-1.16209740267339	-2.5674834306551	-1.42001391091826	0.125541709293625	-1.39988616063638	0.268101099147635	0.698020167467772	0.00755734074898813	translation_only
ENSMUSG00000052085	0.510487285083341	-3.33966839610303	-3.71396474314906	0.260455265485033	-0.202721760239555	-4.05283831454829	-4.09714866386983	0.200276165925029	-3.71396474314906	0.260455265485033	0.682394273112172	0.00772350169727513	translation_only
ENSMUSG00000042790	-0.255055164194593	-1.67487801626394	-1.40486078638398	0.258073126736777	-2.25457845228968	-3.67439928794903	-1.43715249422137	0.211387149393671	-1.40486078638398	0.258073126736777	0.678227233751278	0.00777626873277576	translation_only
ENSMUSG00000042029	0.510487285083341	-1.67952855002596	-2.22819824575106	0.250993868303725	4.69930381644909	2.50932470622831	-2.19862534565031	1.54536629938894e-06	-2.22819824575106	0.250993868303725	0.663748433988818	0.00793600589038615	translation_only
