sample	start_density	stop_density	start_lower_CI	start_upper_CI	stop_lower_CI	stop_upper_CI
7-111-R.toTranscriptome.sort	40.17711545116146	0.43642406229625813	17.012819903902862	63.34141099842006	-0.0585757571521463	0.9314238817446625
7-111-R.toTranscriptome.sort	6.265178455453308	1.6566596720787918	0.4851570864173853	12.04519982448923	0.5222053333462127	2.791114010811371
7-111-R.toTranscriptome.sort	4.996171763290216	1.0193514115206377	1.0129615376533438	8.979381988927088	-0.16638926445641133	2.205092087497687
7-111-R.toTranscriptome.sort	3.384152893873486	0.3444889792473551	1.8258541526415746	4.942451635105398	0.028461195873985656	0.6605167626207246
7-111-R.toTranscriptome.sort	4.506458366653177	0.800110786338343	-0.8964135728597968	9.90933030616615	-0.007086634296507022	1.607308206973193
7-111-R.toTranscriptome.sort	0.7123718542363958	0.7224195527065561	0.3041609481791964	1.1205827602935952	-0.014025450961063002	1.4588645563741753
7-111-R.toTranscriptome.sort	0.4746087841656302	6.689880127796045	0.2523063716381809	0.6969111966930794	-4.572343511764093	17.952103767356185
7-111-R.toTranscriptome.sort	0.7201506311444918	1.297159947146351	0.31433809271934976	1.125963169569634	0.37309415307855076	2.2212257412141514
7-111-R.toTranscriptome.sort	0.4057344975935806	0.6815608604259198	0.16788480842070033	0.6435841867664609	-0.07824840168547553	1.441370122537315
7-111-R.toTranscriptome.sort	0.6167138379938947	0.9607528306967517	0.1702219851997946	1.0632056907879948	0.21949678612293233	1.7020088752705709
7-111-R.toTranscriptome.sort	0.28516808548394085	1.1466979281324858	0.11532782250952586	0.4550083484583558	0.1288552090096009	2.1645406472553708
7-111-R.toTranscriptome.sort	0.3123327720034895	0.8309991541696379	0.1243268519108709	0.5003386920961082	0.013247454398524705	1.6487508539407512
7-111-R.toTranscriptome.sort	0.35453922064462756	1.045407415395673	0.11212074718428505	0.5969576941049701	0.26727176092294325	1.8235430698684025
7-111-R.toTranscriptome.sort	0.6196989940211783	0.6151973130528426	0.17920975482126406	1.0601882332210926	0.07753008731547983	1.1528645387902055
7-111-R.toTranscriptome.sort	0.45697395936094315	1.3617135177925184	0.18962499827907658	0.7243229204428097	-0.18247663787698487	2.9059036734620216
7-111-R.toTranscriptome.sort	0.9562072752941513	0.8267562347278347	0.2054313887365633	1.7069831618517393	0.18879337602386848	1.4647190934318008
7-111-R.toTranscriptome.sort	1.1937789130685388	0.5673887704898567	0.12298937046855252	2.264568455668525	0.15039894969805861	0.9843785912816547
7-111-R.toTranscriptome.sort	0.570995860465367	1.6738440436308237	0.1258388511780456	1.0161528697526885	0.5851418764638023	2.7625462107978453
7-111-R.toTranscriptome.sort	0.6076562612573065	0.21982463330929022	0.19353416673279328	1.0217783557818199	-0.11834927328642927	0.5579985399050097
7-111-R.toTranscriptome.sort	0.5181189331790632	0.5969766248977236	0.2341974169005353	0.8020404494575911	-0.018020630220233147	1.2119738800156803
7-111-R.toTranscriptome.sort	0.8035297528368404	1.908742192770993	0.09754565611083643	1.5095138495628442	0.29310256171723137	3.524381823824755
7-111-R.toTranscriptome.sort	0.5379013553955884	1.591404455038772	0.2591850256252333	0.8166176851659435	0.25343616024589966	2.9293727498316446
7-111-R.toTranscriptome.sort	0.7971679023163466	1.1313059062419162	0.40264331779271306	1.19169248683998	0.31629099344801226	1.94632081903582
7-111-R.toTranscriptome.sort	0.9502722000403505	0.7995295737368447	0.4845844297125452	1.4159599703681558	-0.17850335224721137	1.7775624997209007
7-111-R.toTranscriptome.sort	0.6429172592415487	1.381193728407635	0.20399412878223694	1.0818403897008606	0.3052914989264066	2.457095957888863
7-111-R.toTranscriptome.sort	0.8746103177645278	0.3825101212081357	0.18658069212043793	1.5626399434086178	0.05175577494639705	0.7132644674698744
7-111-R.toTranscriptome.sort	0.6418098881448022	1.1548348173630971	0.29903351596222344	0.984586260327381	0.19713372712521016	2.112535907600984
7-111-R.toTranscriptome.sort	0.7835048741840588	1.7377457592865353	0.3527772463123397	1.2142325020557778	-0.39934426604461004	3.8748357846176806
7-111-R.toTranscriptome.sort	0.6424201092933374	0.7565565253551366	0.2915915997258086	0.9932486188608661	0.04628257957681137	1.4668304711334619
7-111-R.toTranscriptome.sort	0.8817189370948509	0.5933444398811504	0.40889981315236806	1.3545380610373339	0.1322121185946286	1.0544767611676722
7-111-R.toTranscriptome.sort	0.7352204681763708	0.8295279434418014	0.3639950732702926	1.106445863082449	0.0826172793045824	1.5764386075790204
7-111-R.toTranscriptome.sort	1.1333329438334536	1.4837354013735256	0.6556252493559124	1.6110406383109948	0.3172175109538642	2.650253291793187
7-111-R.toTranscriptome.sort	0.9589582538745823	2.124864449730973	0.4976540216465095	1.4202624861026552	0.5629365115692626	3.6867923878926834
7-111-R.toTranscriptome.sort	0.8750515608392103	1.041585409883991	0.4721422074452168	1.2779609142332038	0.17356994798172554	1.9096008717862563
7-111-R.toTranscriptome.sort	0.8439221576287986	0.8881965765907802	0.2988536052842513	1.388990709973346	0.21655972833915038	1.55983342484241
7-111-R.toTranscriptome.sort	0.6643944169818603	1.601507985401854	0.2680028185683114	1.0607860153954092	0.5543840564786187	2.6486319143250894
7-111-R.toTranscriptome.sort	0.6747164727845096	1.4378711835671836	0.3278124342900533	1.021620511278966	0.19535881262366428	2.680383554510703
7-111-R.toTranscriptome.sort	0.5998118174033634	1.630455681582567	0.23270830255551833	0.9669153322512085	0.17176996397127264	3.0891413991938617
7-111-R.toTranscriptome.sort	0.47890496940622107	0.7584368564610723	0.2226567047376063	0.7351532340748359	0.04922489851394041	1.467648814408204
7-111-R.toTranscriptome.sort	0.8265614107672938	1.1540600044018337	0.28084763011683744	1.3722751914177502	-0.17345133587565176	2.481571344679319
7-111-R.toTranscriptome.sort	0.9451288813612267	1.068707559732144	0.42006795815250864	1.4701898045699449	0.29169961865061	1.845715500813678
7-111-R.toTranscriptome.sort	0.7163752445216067	0.392095518780146	0.44296786874804733	0.9897826202951661	-0.008943400737925045	0.7931344382982171
7-111-R.toTranscriptome.sort	0.9450426508335009	0.5525888684108082	0.519627703348027	1.3704575983189748	-0.05475135874305437	1.1599290955646708
7-111-R.toTranscriptome.sort	0.5981556347508726	0.30189463667769906	0.24067397110229943	0.9556372983994459	0.04759972625886688	0.5561895470965312
7-111-R.toTranscriptome.sort	1.092169081084289	0.41215364174474506	0.5704205931831119	1.6139175689854661	0.14626569215154228	0.6780415913379478
