sample	start_density	stop_density	start_lower_CI	start_upper_CI	stop_lower_CI	stop_upper_CI
7-111-R.toTranscriptome.sort	0.049912737964157884	0.343311765831705	-0.016299558789970796	0.11612503471828656	-0.09165452121887147	0.7782780528822815
7-111-R.toTranscriptome.sort	0.022464513229102232	1.8379934709781682	-0.021578592033856318	0.06650761849206079	0.5773968570711279	3.098590084885209
7-111-R.toTranscriptome.sort	0.025506914825800277	1.4153029328593218	-0.024500938957548807	0.07551476860914937	-0.6346855071532556	3.4652913728718993
7-111-R.toTranscriptome.sort	0.03672793857383172	1.1551091217902356	-0.015249887724762635	0.08870576487242607	0.19020739759896654	2.1200108459815046
7-111-R.toTranscriptome.sort	1.0322307796568782	2.3457631433414647	-0.35660640932539356	2.42106796863915	0.8537973886123766	3.837728898070553
7-111-R.toTranscriptome.sort	1.6665067424796336	0.24327516605792368	-0.9111121036053451	4.2441255885646125	0.035498264096663346	0.451052068019184
7-111-R.toTranscriptome.sort	0.0	1.2767989827063222	0.0	0.0	0.12921704523305655	2.424380920179588
7-111-R.toTranscriptome.sort	2.406610808787539	3.1931164522816213	-2.3116576931090664	7.124879310684144	1.5429835376853542	4.843249366877888
7-111-R.toTranscriptome.sort	0.33615003192009496	0.2996833011259373	-0.1176135485134499	0.7899136123536399	0.04423075869995319	0.5551358435519214
7-111-R.toTranscriptome.sort	0.11793387443130389	0.9939900463020167	-0.09512860586160547	0.33099635472421324	0.27353129895526973	1.7144487936487636
7-111-R.toTranscriptome.sort	0.04877147974863772	1.9187576527861747	-0.0347926277179749	0.13233558721525035	0.974097968950255	2.8634173366220943
7-111-R.toTranscriptome.sort	0.5695673618284524	0.26629457724833416	-0.5470887349177905	1.6862234585746951	-0.227412048995063	0.7600012034917314
7-111-R.toTranscriptome.sort	0.24590727972804616	0.08364277509773818	-0.06881095257129982	0.5606255120273922	0.005652831555698276	0.16163271863977807
7-111-R.toTranscriptome.sort	0.0	1.6787419510137824	0.0	0.0	0.9053370141986361	2.4521468878289285
7-111-R.toTranscriptome.sort	0.5099729403885158	0.14886000220170623	0.0447224032460411	0.9752234775309905	-0.05884594557233119	0.35656594997574365
7-111-R.toTranscriptome.sort	1.3588815741082825	0.38684705638941885	-0.5154218373614803	3.2331849855780455	0.09241923349485903	0.6812748792839787
7-111-R.toTranscriptome.sort	0.28301243585071384	2.334735512702075	-0.1422177144036828	0.7082425861051105	0.8704646660107427	3.799006359393407
7-111-R.toTranscriptome.sort	1.502865119792273	0.043429338666083235	-1.1717057608897956	4.177436000474342	-0.001246970926218019	0.08810564825838449
7-111-R.toTranscriptome.sort	0.00028684616482655995	0.2727266401998739	-0.0002755202079647434	0.0008492125376178633	-0.01393921496860473	0.5593924953683526
7-111-R.toTranscriptome.sort	0.3978468396095779	1.9845231946001833	-0.2943634497238671	1.0900571289430228	0.9231821796351143	3.045864209565252
7-111-R.toTranscriptome.sort	0.819789097024475	0.17565043897711133	-0.6344229522264131	2.274001146275363	-0.10354753831515287	0.45484841626937556
